,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 10. 1,,,,,,,,,,,,,,,,
1910,"23,1069,4",医療法人社団　こうろ皮ふ科,〒739－0605大竹市立戸２丁目６番２６号,0827-52-1112,医療法人社団　こうろ皮ふ科　理事長　高路　修,高路　修,平21. 5. 1,皮　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 5. 1,,,,,,,,,,,,,,,,
1911,"23,1070,2",しまだファミリークリニック,〒739－0612大竹市油見三丁目１２番７号,0827-53-3022,医療法人社団嶋田内科胃腸科医院　理事長　嶋田　博光,嶋田　博光,平24. 4. 1,内　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 4. 1,,,,,,,,,,,,,,,,
1912,"23,1072,8",レディースクリニックとよしま医院,〒739－0612大竹市油見三丁目１９番６号,0827-53-7789,医療法人社団とよしま医院　理事長　豊島　幸憲,豊島　幸憲,平26. 5. 1,産婦,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,休止,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 5. 1,,,,,,,,,,,,,,,,
1913,"23,1073,6",村井内科クリニック,〒739－0602大竹市南栄一丁目６番１５号,0827-52-8138,医療法人村井内科　理事長　村井　齋子,村井　齋子,平27. 6. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令3. 6. 1,,,,,,,,,,,,,,,,
1914,"23,1074,4",だいこく小児科クリニック,〒739－0622大竹市晴海１－４－１３－２Ｆ,0827-57-5225,大黒　一成,大黒　一成,平28. 4. 1,小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 4. 1,,,,,,,,,,,,,,,,
1915,"23,1076,9",おおえ内科クリニック,〒739－0622大竹市晴海１－４－１３,0827-35-5552,医療法人　おおえ内科クリニック　理事長　大江　啓常,大江　啓常,平28. 12. 1,内　消化器内科　内視鏡内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 12. 1,,,,,,,,,,,,,,,,
1916,"23,1077,7",山下ケアクリニック,〒739－0611大竹市新町１丁目２－７ＤＥＳＩＧＮ２０２　１０１号室,0827-54-0852,山下　久幾,山下　久幾,平29. 7. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 7. 1,,,,,,,,,,,,,,,,
1917,"23,1078,5",坪井クリニック,〒739－0613大竹市本町一丁目１番１８号,0827-52-8337,医療法人　英眞会　理事長　坪井　和彦,坪井　和彦,令2. 4. 1,内　呼内　消化器内科　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令2. 4. 1,,,,,,,,,,,,,,,,
1918,"23,1079,3",ないとうクリニック,〒739－0614大竹市白石１－５－９,0827-52-3063,内藤　温友,内藤　温友,令3. 5. 1,整外　麻,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 5. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1919,"23,1080,1",大竹中央クリニック,〒739－0605大竹市立戸二丁目５番２号,0827-52-6200,医療法人大竹中央クリニック　理事長　荒田　夕佳,荒田　夕佳,令6. 4. 1,透析,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 4. 1,,,,,,,,,,,,,,,,
1920,"25,1004,6",医療法人社団葵会　本永病院,〒739－0016東広島市西条岡町８－１３,082-423-2666,医療法人社団葵会　理事長　新谷　幸義,高梨　敦,昭49. 6. 1,一般　　     60,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　11,,,組織変更,療養　　    101,現存,,,,,,,,,,,,,,
,,,,(医　　　　10),,,令4. 6. 1,一般　　     21,,,,,,,,,,,,,,,
,,,,(薬　　　　 1),,,,内　神内　消化器内科　循環器内科　外　産婦　リハ　整外,,,,,,,,,,,,,,,
,,,,非常勤:　　　81,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　81),,,,,,,,,,,,,,,,,,,
1921,"25,1008,7",木阪病院,〒739－0003東広島市西条町土与丸１２３５番地,082-421-0800,医療法人社団　博愛会　理事長　木阪　智彦,勇木　清,平15. 4. 1,一般　　     32,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 5,,,移転,療養　　     48,現存,,,,,,,,,,,,,,
,,,,(医　　　　 5),,,令3. 4. 1,内　外　消化器内科　循環器内科　肛門外科　神内　リハ　整外　皮　脳外,,,,,,,,,,,,,,,
,,,,非常勤:　　　18,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　18),,,,,,,,,,,,,,,,,,,
1922,"25,1014,5",医療法人社団　藤原医院,〒739－2105東広島市高屋町大字桧山４４８－１,082-434-0029,医療法人社団藤原医院　理事長　藤原　寛樹,藤原　寛樹,平2. 9. 1,内　呼　消　循　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 9. 1,,,,,,,,,,,,,,,,
1923,"25,1020,2",医療法人　高橋ホームクリニック,〒739－0146東広島市八本松飯田６丁目１６－１２,082-428-0147,医療法人　高橋ホームクリニック　理事長　高橋　宏幸,高橋　宏幸,平16. 4. 1,内　小　呼内　消化器内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 4. 1,,,,,,,,,,,,,,,,
1924,"25,1021,0",医療法人社団　松田医院,〒739－0141東広島市八本松町飯田１０１,082-428-0019,医療法人社団松田医院　理事長　松田　博,松田　博,平2. 7. 1,一般　　     14,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,内　外　産　婦,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 7. 1,,,,,,,,,,,,,,,,
1925,"25,1026,9",アソカの園武島医院,〒739－0043東広島市西条西本町２５－２９,082-422-2073,医療法人アソカ　理事長　武島　裕爾,武島　裕爾,平12. 5. 1,内　呼　消　神内　アレ　整外　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 5. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1926,"25,1028,5",医療法人社団　二山会　宗近病院,〒739－0024東広島市西条町大字御薗宇７０３,082-423-2726,医療法人社団　二山会　理事長　大谷　達夫,冨永　春夫,平元. 7. 1,精神　　    216,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 4,,,移転,精　神　内,現存,,,,,,,,,,,,,,
,,,,(医　　　　 4),,,令4. 7. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　11,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　11),,,,,,,,,,,,,,,,,,,
1927,"25,1031,9",藤井脳神経外科,〒739－0033東広島市西条町馬木２４５,082-425-0211,医療法人　藤井脳神経外科　理事長　藤井　徹,藤井　謙太郎,平17. 10. 1,一般　　       ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,脳外　神内,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 10. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1928,"25,1033,5",広島県立総合リハビリテーションセンター　医療センター,〒739－0036東広島市西条町大字田口２９５－３,082-425-1455,広島県知事　横田　美香,鈴木　修身,昭53. 4. 1,一般　　    340,病院,,,,,,,,,,,,,,
,"(25,3014,9)",,,常　勤:　　　19,,,新規,整外　小　耳い　リハ　放　麻　ひ　リウ　内　眼　精　脳内　歯　総合内科,現存,,,,,,,,,,,,,,
,,,,(医　　　　18),,,令5. 4. 1,,,,,,,,,,,,,,,,
,,,,(歯　　　　 1),,,,,,,,,,,,,,,,,,,
,,,,非常勤:　　　32,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　31),,,,,,,,,,,,,,,,,,,
,,,,(歯　　　　 1),,,,,,,,,,,,,,,,,,,
1929,"25,1036,8",のだ医院,〒739－0025東広島市西条中央３丁目５－６,082-422-3323,埜田　和之,埜田　和之,平20. 1. 1,整外　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令8. 1. 1,,,,,,,,,,,,,,,,
1930,"25,1038,4",三浦医院,〒739－0043東広島市西条西本町２７－２８,0824-22-3080,三浦　弘之,三浦　弘之,平13. 11. 10,内　呼　消　循　整外　リハ　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 11. 10,,,,,,,,,,,,,,,,
1931,"25,1039,2",土肥整形外科病院,〒739－0042東広島市西条町西条東１２８３－２,082-422-2156,医療法人社団慈杏会　理事長　土肥　大右,土肥　慎二郎,平8. 7. 1,一般　　     50,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 5,,,移転,療養　　     30,現存,,,,,,,,,,,,,,
,,,,(医　　　　 5),,,令5. 7. 1,整外　リハ　麻　形外,,,,,,,,,,,,,,,
,,,,非常勤:　　　 8,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 8),,,,,,,,,,,,,,,,,,,
1932,"25,1048,3",医療法人社団恒久会　中前外科・内科クリニック,〒739－0021東広島市西条町助実１８５４－１,082-423-8200,医療法人社団恒久会　理事長　中前　尚久,中前　尚久,平元. 4. 1,内　外　皮　整外　消化器内科　内視鏡科　こう,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 4. 1,,,,,,,,,,,,,,,,
1933,"25,1049,1",東広島市休日診療所,〒739－0003東広島市西条町土与丸１１１３,082-422-5400,東広島市長　髙垣　德,川口　稔,平3. 4. 1,内　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令6. 4. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　39,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　39),,,,,,,,,,,,,,,,,,,
1934,"25,1053,3",医療法人社団葵会八本松病院,〒739－0142東広島市八本松東３丁目９－３０,082-420-1230,医療法人社団葵会　理事長　新谷　幸義,下野　研一,平9. 2. 1,一般　　     91,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 9,,,移転,療養　　    144,現存,,,,,,,,,,,,,,
,,,,(医　　　　 9),,,令6. 2. 1,内　呼内　循環器内科　消化器内科　脳外　外　整外　消化器外科　小　眼　アレ　リハ　放,,,,,,,,,,,,,,,
,,,,非常勤:　　　19,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　19),,,,,,,,,,,,,,,,,,,
1935,"25,1057,4",つまもと眼科,〒739－0016東広島市西条岡町３－２５,082-423-9323,医療法人社団　康貴会　理事長　津間本　裕一,津間本　裕一,平16. 6. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1936,"25,1071,5",医療法人社団　白市診療所,〒739－2114東広島市高屋町白市７１６－１,082-434-2020,医療法人社団　白市診療所　理事長　研井　有紀,研井　有紀,平2. 2. 1,内　腎臓内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 2. 1,,,,,,,,,,,,,,,,
1937,"25,1073,1",医療法人社団　竹内耳鼻咽喉科医院,〒739－0007東広島市西条土与丸１丁目３－４０,082-422-3351,医療法人社団　竹内耳鼻咽喉科医院　理事長　竹内　實,竹内　實,平5. 12. 1,耳い　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 12. 1,,,,,,,,,,,,,,,,
1938,"25,1077,2",眼科日山医院,〒739－0042東広島市西条町大字西条東１２４３－４,082-423-7555,医療法人社団洞仁会　理事長　日山　愛子,日山　愛子,平6. 3. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 3. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1939,"25,1079,8",志和医院,〒739－0264東広島市志和町大字七条椛坂１６４３－１,082-433-2228,医療法人　志和医院　理事長　古玉　健,古玉　健,平12. 6. 1,内　小　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 6. 1,,,,,,,,,,,,,,,,
1940,"25,1080,6",医療法人　田渕皮膚科医院,〒739－0013東広島市西条御条町４－１９,082-422-7255,医療法人田渕皮膚科医院　理事長　田渕　富張,田渕　富張,平2. 7. 1,皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 7. 1,,,,,,,,,,,,,,,,
1941,"25,1082,2",医療法人社団　造賀信原医院,〒739－2101東広島市高屋町造賀７３７－２,082-436-0100,医療法人社団　造賀信原医院　理事長　氏家　有希,氏家　有希,平17. 9. 1,内　小　整外,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 9. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1942,"25,1085,5",医療法人社団　数佐整形外科医院,〒739－0142東広島市八本松東７丁目８－１５,082-428-8321,医療法人社団　數佐整形外科医院　理事長　数佐　正邦,数佐　正邦,平8. 4. 1,一般　　     19,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,整外　リハ,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 4. 1,,,,,,,,,,,,,,,,
1943,"25,1086,3",門沢医院,〒739－0047東広島市西条下見６丁目１０－４,0824-22-0980,門澤　克俊,門澤　克俊,平11. 3. 1,内　小　呼　胃,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 3. 1,,,,,,,,,,,,,,,,
1944,"25,1088,9",藤原内科医院,〒739－0024東広島市西条町大字御薗宇２４２１－４,0824-22-6262,医療法人藤原内科医院　理事長　藤原　雅親,藤原　雅親,平6. 3. 1,内　消　循　小　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 3. 1,,,,,,,,,,,,,,,,
1945,"25,1089,7",坂本クリニック,〒739－2102東広島市高屋町大字杵原９５７－１,082-434-6610,医療法人社団坂本クリニック　理事長　坂本　悟,坂本　悟,平6. 7. 1,内　消　外　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 7. 1,,,,,,,,,,,,,,,,
1946,"25,1091,3",医療法人社団　さえき医院,〒739－0262東広島市志和町志和東１１９９－４,082-433-3733,医療法人社団さえき医院　理事長　佐伯　和利,佐伯　和利,平8. 11. 1,内　外　整外　肛門外科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 11. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1947,"25,1094,7",門川内科医院,〒739－2121東広島市高屋町大字小谷２９４４－１０,082-434-6010,門川　康彦,門川　康彦,平4. 4. 1,内　胃　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 4. 1,,,,,,,,,,,,,,,,
1948,"25,1095,4",医療法人社団　なんぶ内科医院,〒739－2121東広島市高屋町大字小谷３２５３－１,082-434-7822,医療法人社団　愛心会　理事長　楠部　滋,楠部　滋,平8. 6. 1,内　呼　胃　小　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 6. 1,,,,,,,,,,,,,,,,
1949,"25,1096,2",井野口病院,〒739－0007東広島市西条土与丸６丁目１－９１,082-422-3711,社会医療法人千秋会　理事長　井野口　真吾,井藤　久雄,平4. 6. 1,一般　　    188,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　16,,,組織変更,内　呼内　脳内　外　整外　脳外　ひ　リハ　病理　循環器内科　消化器内科　消化器外科　肛門外科,現存,,,,,,,,,,,,,,
,,,,(医　　　　16),,,令4. 6. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　23,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　23),,,,,,,,,,,,,,,,,,,
1950,"25,1098,8",高美ケ丘クリニック,〒739－2115東広島市高屋高美ケ丘４丁目３３－１,0824-34-8110,田渕　水作夫,田渕　水作夫,平4. 6. 1,内　小　皮　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
1951,"25,1099,6",よこやま産婦人科,〒739－2125東広島市高屋町大字中島１６８,082-434-7777,横山　英紀,横山　英紀,平5. 2. 1,産　婦,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 2. 1,,,,,,,,,,,,,,,,
1952,"25,1100,2",川中医院,〒739－2103東広島市高屋町宮領１０３２,0824-34-0138,川中　武司,川中　武司,平5. 5. 1,内　他　小　小外　皮　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 5. 1,,,,,,,,,,,,,,,,
1953,"25,1101,0",医療法人社団あんず会　本田クリニック・東広島胃と腸内視鏡内科,〒739－2102東広島市高屋町大字杵原１２９２－１,082-434-8811,医療法人社団あんず会本田クリニック　理事長　本田　きょう子,本田　きょう子,平8. 9. 1,内　消化器内科　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 9. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 4,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 4),,,,,,,,,,,,,,,,,,,
1954,"25,1103,6",高美中央クリニック,〒739－2115東広島市高屋高美ケ丘５丁目２－１ハーモニー高美,0824-34-1128,森口　進,森口　進,平6. 4. 1,胃　内　外　小　皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 4. 1,,,,,,,,,,,,,,,,
1955,"25,1104,4",下山記念クリニック,〒739－0041東広島市西条町寺家７４３２－１,082-424-1121,医療法人好縁会　理事長　下山　直登,岩本　拓也,平9. 4. 1,内　消化器内科　胃腸内科　呼内　アレ　糖尿病内科　物忘れ外来　心内　精　内分泌内科　整外　リハ　外　小　脳内　皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 4,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 4),,,令6. 4. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　13,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　13),,,,,,,,,,,,,,,,,,,
1956,"25,1105,1",東広島記念病院,〒739－0002東広島市西条町吉行２２１４番地,0824-23-6661,医療法人　社団　ヤマナ会　理事長　山名　二郎,岩橋　充啓,平14. 10. 1,一般　　     27,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　11,,,組織変更,内　リウ　消化器内科　呼内　循環器内科　アレ　放　婦,現存,,,,,,,,,,,,,,
,,,,(医　　　　11),,,令2. 10. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　38,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　38),,,,,,,,,,,,,,,,,,,
1957,"25,1107,7",医療法人　大森整形外科,〒739－0041東広島市西条町大字寺家１６３３,082-423-5885,医療法人　大森整形外科　理事長　大森　啓司,大森　啓司,平9. 11. 1,整外　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 11. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1958,"25,1109,3",三木医院,〒739－0267東広島市志和町別府１３２４,082-433-2501,三木　乃慈子,三木　乃慈子,平7. 2. 1,内　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 2. 1,,,,,,,,,,,,,,,,
1959,"25,1112,7",医療法人社団　二階堂眼科,〒739－0025東広島市西条中央３丁目５－３８,082-421-1110,医療法人社団　二階堂眼科　理事長　二階堂　寛俊,二階堂　寛俊,平10. 4. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 4. 1,,,,,,,,,,,,,,,,
1960,"25,1113,5",医療法人社団　こどもクリニック八本松,〒739－0144東広島市八本松南２丁目４－１５,082-428-1150,医療法人社団　こどもクリニック八本松　理事長　杉原　雄三,杉原　雄三,平11. 5. 1,小　アレ　小外　小児泌尿器科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 5. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1961,"25,1116,8",高屋整形外科,〒739－2102東広島市高屋町杵原１７７１－１,082-439-0777,医療法人　千誠会　理事長　中野　壯一郎,中野　壯一郎,平11. 4. 1,整外　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 4. 1,,,,,,,,,,,,,,,,
1962,"25,1117,6",医療法人社団　川中皮フ科形成外科,〒739－0005東広島市西条大坪町２－１５,0824-21-2000,医療法人社団　川中皮フ科形成外科　理事長　川中　雄,川中　雄,平14. 11. 1,皮　形外,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 11. 1,,,,,,,,,,,,,,,,
1963,"25,1120,0",医療法人社団　にしだ眼科医院,〒739－2102東広島市高屋町大字杵原１３４７－８,082-434-7227,医療法人社団　にしだ眼科医院　理事長　西田　洋子,西田　洋子,平12. 7. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 7. 1,,,,,,,,,,,,,,,,
1964,"25,1121,8",わたなべ耳鼻咽喉科医院,〒739－0014東広島市西条昭和町７－１６,082-421-3633,医療法人　ネット　理事長　渡部　雄二,渡部　雄二,平11. 4. 1,耳い,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 4. 1,,,,,,,,,,,,,,,,
1965,"25,1123,4",医療法人社団　親心会　小西脳外科内科医院,〒739－2101東広島市高屋町大字造賀２９５７－１,082-430-2020,医療法人社団　親心会　小西脳外科内科医院　理事長　小西　正治,小西　正治,平13. 10. 1,一般　　     18,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,脳外　内,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 10. 1,,,,,,,,,,,,,,,,
1966,"25,1129,1",医療法人瑠璃光会　山田脳神経外科,〒739－0141東広島市八本松町飯田１１１－１,082-427-1110,医療法人　瑠璃光会　理事長　山田　謙慈,山田　謙慈,平10. 6. 1,脳外　神内　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
1967,"25,1130,9",西条中央病院,〒739－0014東広島市西条昭和町１２－４０,082-423-3050,医療法人　若葉会　理事長　西垣　秀尊,卜部　祥明,平12. 10. 1,一般　　    139,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　12,,,組織変更,療養　　     46,現存,,,,,,,,,,,,,,
,,,,(医　　　　12),,,令6. 10. 1,内　消化器内科・消化器外科　呼内　肝臓内科　透析科　外　こう門外科　整外　ひ　リハ　皮　放　麻　腎臓内科,,,,,,,,,,,,,,,
,,,,非常勤:　　　37,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　37),,,,,,,,,,,,,,,,,,,
1968,"25,1133,3",くぼにし小児科・内科クリニック,〒739－0034東広島市西条町大沢９８－１,0824-20-2222,久保西　一郎,久保西　一郎,平11. 5. 1,内　小　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 5. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1969,"25,1136,6",重河眼科　御薗クリニック,〒739－0024東広島市西条町御薗宇４４０５番地,082-493-6111,医療法人社団　康貴会　理事長　津間本　裕一,菊池　敏治,平12. 12. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 12. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 3,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,,,,,,,,,,,,,,,,,
